

Timing Results, ECC
+-----------+--------------+------------+-------------+--+------------+
| Device ID | Key Gen (ms) | Sign (ms)  | Verify (ms) |  | Auth. (ms) |
|    338    |  0.02026558  | 0.31828880 |  0.75006485 |  | 2.13789940 |
|    339    |  0.02026558  | 0.32043457 |  0.74934959 |  | 2.13813782 |
|    340    |  0.01978874  | 0.32353401 |  0.74696541 |  | 2.14219093 |
|    341    |  0.02026558  | 0.31971931 |  0.75173378 |  | 2.14457512 |
|    342    |  0.01978874  | 0.32067299 |  0.74601173 |  | 2.13694572 |
|    343    |  0.02002716  | 0.32258034 |  0.74553490 |  | 2.14433670 |
|    344    |  0.01978874  | 0.31948090 |  0.75173378 |  | 2.14505196 |
|    345    |  0.02050400  | 0.31900406 |  0.74696541 |  | 2.13909149 |
|    346    |  0.01978874  | 0.32067299 |  0.74481964 |  | 2.13623047 |
|    347    |  0.02360344  | 0.32019615 |  0.74791908 |  | 2.13670731 |
|    348    |  0.02002716  | 0.31971931 |  0.74934959 |  | 2.14576721 |
|    349    |  0.01978874  | 0.32520294 |  0.74958801 |  | 2.14529037 |
|    350    |  0.02002716  | 0.31900406 |  0.74887276 |  | 2.13956833 |
|    351    |  0.01955032  | 0.32019615 |  0.74982643 |  | 2.14123726 |
|    352    |  0.02026558  | 0.32281876 |  0.74934959 |  | 2.14362144 |
|    353    |  0.02026558  | 0.31900406 |  0.75125694 |  | 2.14004517 |
|    354    |  0.02026558  | 0.31805038 |  0.75101852 |  | 2.14123726 |
|    355    |  0.02002716  | 0.32281876 |  0.75173378 |  | 2.14910507 |
|    356    |  0.02026558  | 0.31995773 |  0.75149536 |  | 2.14266777 |
|    357    |  0.02026558  | 0.32019615 |  0.74839592 |  | 2.14004517 |
|    358    |  0.02002716  | 0.32544136 |  0.74911118 |  | 2.14934349 |
|    359    |  0.02026558  | 0.31995773 |  0.75125694 |  | 2.14576721 |
|    360    |  0.02026558  | 0.32019615 |  0.74434280 |  | 2.13909149 |
|    361    |  0.01978874  | 0.32162666 |  0.74672699 |  | 2.13789940 |
|    362    |  0.02026558  | 0.31971931 |  0.75101852 |  | 2.14433670 |
|    363    |  0.02098083  | 0.32234192 |  0.74839592 |  | 2.14982033 |
|    364    |  0.02002716  | 0.32067299 |  0.75101852 |  | 2.14433670 |
|    365    |  0.02026558  | 0.32186508 |  0.74195862 |  | 2.13718414 |
|    366    |  0.01955032  | 0.30755997 |  0.73599815 |  | 2.08640099 |
|    367    |  0.01978874  | 0.32520294 |  0.73385239 |  | 2.11644173 |
|    368    |  0.01978874  | 0.31161308 |  0.74839592 |  | 2.12955475 |
|    369    |  0.01955032  | 0.30994415 |  0.74982643 |  | 2.09951401 |
|    370    |  0.02002716  | 0.32305717 |  0.72789192 |  | 2.11930275 |
|    371    |  0.01931190  | 0.31113625 |  0.73218346 |  | 2.08115578 |
|    372    |  0.01978874  | 0.31280518 |  0.73599815 |  | 2.09903717 |
|    373    |  0.01978874  | 0.31423569 |  0.72693825 |  | 2.08902359 |
|    374    |  0.01955032  | 0.30970573 |  0.72860718 |  | 2.08234787 |
|    375    |  0.01978874  | 0.30875206 |  0.73647499 |  | 2.08520889 |
|    376    |  0.01931190  | 0.31018257 |  0.73552132 |  | 2.09331512 |
|    377    |  0.01978874  | 0.31995773 |  0.73075294 |  | 2.10499763 |
|    378    |  0.01978874  | 0.31065941 |  0.73742867 |  | 2.09498405 |
|    379    |  0.01978874  | 0.31256676 |  0.73599815 |  | 2.09498405 |
|    380    |  0.01931190  | 0.31590462 |  0.73099136 |  | 2.09879875 |
|    381    |  0.02002716  | 0.31304359 |  0.73027611 |  | 2.09403038 |
|    382    |  0.01978874  | 0.31161308 |  0.73599815 |  | 2.09498405 |
|    383    |  0.01978874  | 0.31042099 |  0.73099136 |  | 2.09522247 |
|    384    |  0.01955032  | 0.31542778 |  0.73432922 |  | 2.10309029 |
|    385    |  0.01978874  | 0.31280518 |  0.73432922 |  | 2.10404396 |
|    386    |  0.02026558  | 0.31542778 |  0.73838234 |  | 2.11167336 |
|    387    |  0.01978874  | 0.32162666 |  0.73170662 |  | 2.11310387 |
|    388    |  0.02384186  | 0.31566620 |  0.73766708 |  | 2.11119652 |
|    389    |  0.01978874  | 0.31304359 |  0.73981285 |  | 2.10499763 |
|    390    |  0.02002716  | 0.31566620 |  0.72908401 |  | 2.09736824 |
|    391    |  0.02002716  | 0.31256676 |  0.73027611 |  | 2.09474564 |
|    392    |  0.02002716  | 0.31328201 |  0.73289871 |  | 2.09307671 |
|    393    |  0.01978874  | 0.31328201 |  0.72765350 |  | 2.09379196 |
|    394    |  0.01978874  | 0.31733513 |  0.73432922 |  | 2.09927559 |
|    395    |  0.02002716  | 0.31137466 |  0.73504448 |  | 2.09474564 |
|    396    |  0.01978874  | 0.31328201 |  0.73456764 |  | 2.09283829 |
|    397    |  0.01955032  | 0.31495094 |  0.73575974 |  | 2.09712982 |
|    398    |  0.01955032  | 0.31280518 |  0.73528290 |  | 2.09569931 |
|    399    |  0.02002716  | 0.31399727 |  0.73051453 |  | 2.08926201 |
|    400    |  0.01978874  | 0.31733513 |  0.72956085 |  | 2.09593773 |
|    401    |  0.01955032  | 0.31805038 |  0.72932243 |  | 2.10332870 |
|    402    |  0.01955032  | 0.31089783 |  0.73266029 |  | 2.09379196 |
|    403    |  0.02026558  | 0.31495094 |  0.73814392 |  | 2.10547447 |
|    404    |  0.01978874  | 0.31805038 |  0.75030327 |  | 2.12311745 |
|    405    |  0.02026558  | 0.31948090 |  0.73003769 |  | 2.10070610 |
|    406    |  0.01955032  | 0.30994415 |  0.74958801 |  | 2.13217735 |
|    407    |  0.02121925  | 0.32138824 |  0.72264671 |  | 2.09331512 |
|    408    |  0.01978874  | 0.31399727 |  0.72813034 |  | 2.08520889 |
|    409    |  0.01931190  | 0.31280518 |  0.73266029 |  | 2.09903717 |
|    410    |  0.01955032  | 0.31709671 |  0.73289871 |  | 2.09736824 |
|    411    |  0.01955032  | 0.31304359 |  0.73146820 |  | 2.09426880 |
|    412    |  0.01978874  | 0.31352043 |  0.73313713 |  | 2.09617615 |
|    413    |  0.01978874  | 0.31375885 |  0.73790550 |  | 2.09927559 |
|    414    |  0.01955032  | 0.31661987 |  0.73790550 |  | 2.11358070 |
|    415    |  0.02384186  | 0.31495094 |  0.73242188 |  | 2.09879875 |
|    416    |  0.02026558  | 0.31232834 |  0.73432922 |  | 2.09259987 |
|    417    |  0.02002716  | 0.31805038 |  0.74529648 |  | 2.13217735 |
|    418    |  0.02026558  | 0.32138824 |  0.72836876 |  | 2.09355354 |
|    419    |  0.01978874  | 0.31161308 |  0.73385239 |  | 2.08663940 |
|    420    |  0.02002716  | 0.31232834 |  0.72884560 |  | 2.09116936 |
|    421    |  0.01978874  | 0.31638145 |  0.73432922 |  | 2.09879875 |
|    422    |  0.01978874  | 0.30946732 |  0.73456764 |  | 2.09236145 |
|    423    |  0.02026558  | 0.31113625 |  0.73218346 |  | 2.09140778 |
|    424    |  0.01978874  | 0.31590462 |  0.72884560 |  | 2.09808350 |
|    425    |  0.02002716  | 0.31089783 |  0.73456764 |  | 2.09283829 |
|    426    |  0.01955032  | 0.31208992 |  0.73480606 |  | 2.09164619 |
|    427    |  0.01978874  | 0.31399727 |  0.73480606 |  | 2.09808350 |
|    428    |  0.02002716  | 0.31089783 |  0.73409081 |  | 2.09188461 |
|    429    |  0.01978874  | 0.31256676 |  0.73122978 |  | 2.09331512 |
|    430    |  0.01978874  | 0.31113625 |  0.73456764 |  | 2.09188461 |
|    431    |  0.01978874  | 0.31805038 |  0.72860718 |  | 2.09569931 |
|    432    |  0.02002716  | 0.31232834 |  0.74863434 |  | 2.11977959 |
|    433    |  0.02050400  | 0.31542778 |  0.73409081 |  | 2.09927559 |
|    434    |  0.02002716  | 0.31495094 |  0.73742867 |  | 2.10642815 |
|    435    |  0.02002716  | 0.31447411 |  0.73337555 |  | 2.10499763 |
|    436    |  0.01978874  | 0.31614304 |  0.73504448 |  | 2.10070610 |
|    437    |  0.02026558  | 0.31423569 |  0.73170662 |  | 2.10142136 |
|    438    |  0.01955032  | 0.31661987 |  0.74005127 |  | 2.10690498 |
|    439    |  0.02002716  | 0.31423569 |  0.73742867 |  | 2.10118294 |
|    440    |  0.02002716  | 0.31352043 |  0.73289871 |  | 2.09879875 |
|    441    |  0.02002716  | 0.31638145 |  0.73099136 |  | 2.09522247 |
|    442    |  0.01955032  | 0.30970573 |  0.73623657 |  | 2.09641457 |
|    443    |  0.01978874  | 0.31757355 |  0.73504448 |  | 2.10928917 |
|    444    |  0.02002716  | 0.31590462 |  0.73170662 |  | 2.09450722 |
|    445    |  0.01955032  | 0.31256676 |  0.73337555 |  | 2.09140778 |
|    446    |  0.01978874  | 0.31375885 |  0.73266029 |  | 2.09736824 |
|    447    |  0.01955032  | 0.31304359 |  0.73337555 |  | 2.09426880 |
|    448    |  0.01955032  | 0.32162666 |  0.73981285 |  | 2.13289261 |
|    449    |  0.01931190  | 0.31065941 |  0.74315071 |  | 2.09760666 |
|    450    |  0.02002716  | 0.32114983 |  0.74958801 |  | 2.14195251 |
|    451    |  0.01931190  | 0.31185150 |  0.72884560 |  | 2.08759308 |
|    452    |  0.02002716  | 0.31375885 |  0.73289871 |  | 2.09975243 |
|    453    |  0.02026558  | 0.31423569 |  0.75411797 |  | 2.13837624 |
|    454    |  0.01978874  | 0.31614304 |  0.72908401 |  | 2.08973885 |
|    455    |  0.02002716  | 0.31113625 |  0.73337555 |  | 2.09522247 |
|    456    |  0.02002716  | 0.31137466 |  0.73409081 |  | 2.09379196 |
|    457    |  0.01978874  | 0.31185150 |  0.73146820 |  | 2.09379196 |
|    458    |  0.01978874  | 0.31590462 |  0.73432922 |  | 2.09832191 |
|    459    |  0.01978874  | 0.31447411 |  0.73456764 |  | 2.09832191 |
|    460    |  0.02002716  | 0.31590462 |  0.73385239 |  | 2.09832191 |
|    461    |  0.01978874  | 0.31805038 |  0.72717667 |  | 2.09140778 |
|    462    |  0.02050400  | 0.32019615 |  0.73695183 |  | 2.12883949 |
|    463    |  0.01978874  | 0.31018257 |  0.73099136 |  | 2.08401680 |
|    464    |  0.01978874  | 0.31685829 |  0.72693825 |  | 2.09689140 |
|    465    |  0.02408028  | 0.32472610 |  0.74934959 |  | 2.14767456 |
|    466    |  0.02026558  | 0.32234192 |  0.72932243 |  | 2.10285187 |
|    467    |  0.01978874  | 0.31423569 |  0.73170662 |  | 2.09808350 |
|    468    |  0.02026558  | 0.31685829 |  0.73742867 |  | 2.10666656 |
|    469    |  0.01978874  | 0.31280518 |  0.74577332 |  | 2.10809708 |
|    470    |  0.02050400  | 0.31948090 |  0.73027611 |  | 2.11668015 |
|    471    |  0.01978874  | 0.31375885 |  0.73289871 |  | 2.09140778 |
|    472    |  0.02264977  | 0.31280518 |  0.73218346 |  | 2.09355354 |
|    473    |  0.02002716  | 0.31304359 |  0.73075294 |  | 2.09760666 |
|    474    |  0.02026558  | 0.31638145 |  0.73075294 |  | 2.09689140 |
|    475    |  0.01955032  | 0.30994415 |  0.73266029 |  | 2.09045410 |
|    476    |  0.01978874  | 0.31256676 |  0.73528290 |  | 2.09617615 |
|    477    |  0.01955032  | 0.31161308 |  0.73122978 |  | 2.09617615 |
|    478    |  0.02002716  | 0.31447411 |  0.75149536 |  | 2.11429596 |
|    479    |  0.02002716  | 0.31566620 |  0.73170662 |  | 2.11977959 |
|    480    |  0.02002716  | 0.30779839 |  0.73146820 |  | 2.08473206 |
|    481    |  0.02002716  | 0.31566620 |  0.72622299 |  | 2.09069252 |
|    482    |  0.02002716  | 0.31185150 |  0.73075294 |  | 2.08711624 |
|    483    |  0.01955032  | 0.31399727 |  0.72979927 |  | 2.09522247 |
|    484    |  0.01955032  | 0.31661987 |  0.72884560 |  | 2.08973885 |
|    485    |  0.01955032  | 0.31232834 |  0.73218346 |  | 2.09355354 |
|    486    |  0.02002716  | 0.30970573 |  0.74887276 |  | 2.11548805 |
|    487    |  0.02002716  | 0.31852722 |  0.72979927 |  | 2.11310387 |
|    488    |  0.01955032  | 0.31304359 |  0.72574615 |  | 2.07948685 |
|    489    |  0.02217293  | 0.30994415 |  0.73122978 |  | 2.09045410 |
|    490    |  0.01955032  | 0.31590462 |  0.74553490 |  | 2.13503838 |
|    491    |  0.02026558  | 0.31328201 |  0.74553490 |  | 2.10881233 |
|    492    |  0.02026558  | 0.31995773 |  0.74386597 |  | 2.13050842 |
|    493    |  0.02002716  | 0.31805038 |  0.75149536 |  | 2.13551521 |
|    494    |  0.02026558  | 0.32281876 |  0.74315071 |  | 2.13146210 |
|    495    |  0.01907349  | 0.31161308 |  0.74720383 |  | 2.11286545 |
|    496    |  0.02050400  | 0.31781197 |  0.72431564 |  | 2.11381912 |
|    497    |  0.01955032  | 0.31304359 |  0.72956085 |  | 2.08783150 |
|    498    |  0.01955032  | 0.31256676 |  0.73409081 |  | 2.09522247 |
|    499    |  0.01955032  | 0.30970573 |  0.73575974 |  | 2.08616257 |
|    500    |  0.02050400  | 0.31089783 |  0.73122978 |  | 2.08663940 |
|    501    |  0.02002716  | 0.31805038 |  0.73003769 |  | 2.09355354 |
|    502    |  0.01978874  | 0.31018257 |  0.73814392 |  | 2.09212303 |
|    503    |  0.02002716  | 0.31304359 |  0.72765350 |  | 2.08139420 |
|    504    |  0.02002716  | 0.31590462 |  0.74529648 |  | 2.10356712 |
|    505    |  0.02002716  | 0.31852722 |  0.72860718 |  | 2.10404396 |
|    506    |  0.01978874  | 0.30803680 |  0.73003769 |  | 2.08187103 |
|    507    |  0.02026558  | 0.31757355 |  0.73122978 |  | 2.09975243 |
|    508    |  0.02002716  | 0.31614304 |  0.72979927 |  | 2.08973885 |
|    509    |  0.02288818  | 0.31232834 |  0.73385239 |  | 2.09426880 |
|    510    |  0.02026558  | 0.31256676 |  0.73504448 |  | 2.09927559 |
|    511    |  0.01978874  | 0.31709671 |  0.74315071 |  | 2.11310387 |
|    512    |  0.02074242  | 0.31900406 |  0.74291229 |  | 2.13146210 |
|    513    |  0.02026558  | 0.30970573 |  0.73266029 |  | 2.08449364 |
|    514    |  0.01955032  | 0.31185150 |  0.72813034 |  | 2.08926201 |
|    515    |  0.01978874  | 0.31542778 |  0.73361397 |  | 2.09379196 |
|    516    |  0.02002716  | 0.31471252 |  0.74458122 |  | 2.11620331 |
|    517    |  0.02026558  | 0.31733513 |  0.73099136 |  | 2.10499763 |
|    518    |  0.02026558  | 0.31805038 |  0.72956085 |  | 2.09736824 |
|    519    |  0.02527237  | 0.31375885 |  0.75125694 |  | 2.12812424 |
|    520    |  0.02026558  | 0.31948090 |  0.73146820 |  | 2.10189819 |
|    521    |  0.01955032  | 0.31638145 |  0.73456764 |  | 2.10309029 |
|    522    |  0.01978874  | 0.31375885 |  0.73218346 |  | 2.09569931 |
|    523    |  0.02002716  | 0.31280518 |  0.73313713 |  | 2.09927559 |
|    524    |  0.02002716  | 0.31757355 |  0.73432922 |  | 2.10165977 |
|    525    |  0.01978874  | 0.31352043 |  0.73552132 |  | 2.10285187 |
|    526    |  0.01978874  | 0.31304359 |  0.73528290 |  | 2.10881233 |
|    527    |  0.01978874  | 0.31352043 |  0.73027611 |  | 2.09498405 |
|    528    |  0.01955032  | 0.31614304 |  0.73218346 |  | 2.09236145 |
|    529    |  0.02264977  | 0.31399727 |  0.73289871 |  | 2.09856033 |
|    530    |  0.01978874  | 0.31399727 |  0.73456764 |  | 2.09593773 |
|    531    |  0.01978874  | 0.31518936 |  0.72741508 |  | 2.09403038 |
|    532    |  0.02360344  | 0.31018257 |  0.73504448 |  | 2.09355354 |
|    533    |  0.02002716  | 0.31208992 |  0.73289871 |  | 2.09760666 |
|    534    |  0.01931190  | 0.31280518 |  0.73122978 |  | 2.09832191 |
|    535    |  0.01978874  | 0.31948090 |  0.73409081 |  | 2.10356712 |
|    536    |  0.01978874  | 0.31304359 |  0.74338913 |  | 2.10523605 |
|    537    |  0.02050400  | 0.32091141 |  0.74744225 |  | 2.14314461 |
|    538    |  0.02050400  | 0.32114983 |  0.73289871 |  | 2.10642815 |
|    539    |  0.02408028  | 0.31232834 |  0.73409081 |  | 2.10046768 |
|    540    |  0.02050400  | 0.31471252 |  0.73480606 |  | 2.10094452 |
|    541    |  0.02026558  | 0.32329559 |  0.73432922 |  | 2.11763382 |
|    542    |  0.02050400  | 0.31614304 |  0.73599815 |  | 2.10547447 |
|    543    |  0.01955032  | 0.31232834 |  0.73742867 |  | 2.10213661 |
|    544    |  0.02002716  | 0.31781197 |  0.73313713 |  | 2.10404396 |
|    545    |  0.02002716  | 0.31781197 |  0.73552132 |  | 2.10595131 |
|    546    |  0.01955032  | 0.31471252 |  0.73432922 |  | 2.10118294 |
|    547    |  0.01978874  | 0.31161308 |  0.73266029 |  | 2.09522247 |
|    548    |  0.01978874  | 0.31614304 |  0.73099136 |  | 2.09975243 |
|    549    |  0.02074242  | 0.31471252 |  0.73409081 |  | 2.10881233 |
|    550    |  0.02002716  | 0.31161308 |  0.73599815 |  | 2.09975243 |
|    551    |  0.02002716  | 0.31876564 |  0.72956085 |  | 2.10046768 |
|    552    |  0.01978874  | 0.31375885 |  0.75268745 |  | 2.12574005 |
|    553    |  0.02050400  | 0.32019615 |  0.73242188 |  | 2.11095810 |
|    554    |  0.01978874  | 0.31423569 |  0.72956085 |  | 2.08973885 |
|    555    |  0.01955032  | 0.31661987 |  0.73456764 |  | 2.09999084 |
|    556    |  0.01978874  | 0.31399727 |  0.74601173 |  | 2.10905075 |
|    557    |  0.02050400  | 0.31971931 |  0.73337555 |  | 2.13241577 |
|    558    |  0.01978874  | 0.31518936 |  0.73599815 |  | 2.09712982 |
|    559    |  0.01978874  | 0.31352043 |  0.73742867 |  | 2.10309029 |
|    560    |  0.02098083  | 0.32091141 |  0.73885918 |  | 2.13360786 |
|    561    |  0.01978874  | 0.31757355 |  0.72693825 |  | 2.09045410 |
|    562    |  0.02002716  | 0.31447411 |  0.74219704 |  | 2.11071968 |
|    563    |  0.01978874  | 0.31352043 |  0.73361397 |  | 2.10404396 |
|    564    |  0.01978874  | 0.31852722 |  0.74934959 |  | 2.12478638 |
|    565    |  0.02050400  | 0.32091141 |  0.73337555 |  | 2.12430954 |
|    566    |  0.01978874  | 0.31185150 |  0.73909760 |  | 2.10475922 |
|    567    |  0.02002716  | 0.31876564 |  0.73099136 |  | 2.10666656 |
|    568    |  0.02002716  | 0.31566620 |  0.73647499 |  | 2.10881233 |
|    569    |  0.01955032  | 0.31304359 |  0.73814392 |  | 2.10547447 |
|    570    |  0.02002716  | 0.31399727 |  0.73432922 |  | 2.09832191 |
|    571    |  0.02002716  | 0.31876564 |  0.73695183 |  | 2.11071968 |
|    572    |  0.01978874  | 0.31423569 |  0.73575974 |  | 2.10356712 |
|    573    |  0.01978874  | 0.31471252 |  0.73671341 |  | 2.10571289 |
|    574    |  0.02002716  | 0.31781197 |  0.73289871 |  | 2.10499763 |
|    575    |  0.01955032  | 0.31852722 |  0.87833405 |  | 2.48169899 |
|    576    |  0.02622604  | 0.33926964 |  0.75244904 |  | 2.18415260 |
|    577    |  0.02503395  | 0.32258034 |  0.75268745 |  | 2.15792656 |
|    578    |  0.02098083  | 0.32162666 |  0.75101852 |  | 2.14719772 |
|    579    |  0.02074242  | 0.32377243 |  0.74911118 |  | 2.14910507 |
|    580    |  0.02098083  | 0.31852722 |  0.75054169 |  | 2.14195251 |
|    581    |  0.02050400  | 0.31828880 |  0.75078011 |  | 2.14099884 |
|    582    |  0.02050400  | 0.32448769 |  0.75292587 |  | 2.15339661 |
|    583    |  0.02050400  | 0.32258034 |  0.75078011 |  | 2.14719772 |
|    584    |  0.02074242  | 0.32114983 |  0.74386597 |  | 2.13837624 |
|    585    |  0.02050400  | 0.32258034 |  0.75197220 |  | 2.15101242 |
|    586    |  0.02026558  | 0.32281876 |  0.72765350 |  | 2.11000443 |
|    587    |  0.02002716  | 0.30994415 |  0.74577332 |  | 2.11238861 |
|    588    |  0.02074242  | 0.32281876 |  0.73933601 |  | 2.13384628 |
|    589    |  0.02002716  | 0.30970573 |  0.73671341 |  | 2.09355354 |
|    590    |  0.01955032  | 0.31352043 |  0.74028969 |  | 2.11429596 |
|    591    |  0.01955032  | 0.32162666 |  0.75364113 |  | 2.14743614 |
|    592    |  0.02050400  | 0.32734871 |  0.74863434 |  | 2.15840340 |
|    593    |  0.02002716  | 0.31232834 |  0.73719025 |  | 2.09379196 |
|    594    |  0.02050400  | 0.31924248 |  0.73075294 |  | 2.09856033 |
|    595    |  0.02002716  | 0.31590462 |  0.73242188 |  | 2.10356712 |
|    596    |  0.02002716  | 0.31352043 |  0.73575974 |  | 2.10332870 |
|    597    |  0.01978874  | 0.31733513 |  0.72932243 |  | 2.09498405 |
|    598    |  0.01978874  | 0.31638145 |  0.73218346 |  | 2.09879875 |
|    599    |  0.02002716  | 0.31232834 |  0.74625015 |  | 2.10833549 |
|    600    |  0.02074242  | 0.31876564 |  0.74481964 |  | 2.13885307 |
|    601    |  0.02026558  | 0.32043457 |  0.74720383 |  | 2.12025642 |
|    602    |  0.02026558  | 0.31113625 |  0.73456764 |  | 2.08902359 |
|    603    |  0.01955032  | 0.31280518 |  0.73671341 |  | 2.10237503 |
|    604    |  0.02050400  | 0.31828880 |  0.73289871 |  | 2.09712982 |
|    605    |  0.02002716  | 0.31185150 |  0.73289871 |  | 2.09546089 |
|    606    |  0.01978874  | 0.31948090 |  0.74243546 |  | 2.13360786 |
|    607    |  0.01978874  | 0.31399727 |  0.73289871 |  | 2.09355354 |
|    608    |  0.01978874  | 0.31113625 |  0.73623657 |  | 2.09474564 |
|    609    |  0.02002716  | 0.31304359 |  0.73051453 |  | 2.09212303 |
|    610    |  0.02002716  | 0.31614304 |  0.72836876 |  | 2.09379196 |
|    611    |  0.02002716  | 0.31590462 |  0.73504448 |  | 2.09927559 |
|    612    |  0.01978874  | 0.31208992 |  0.73361397 |  | 2.09498405 |
|    613    |  0.02026558  | 0.31399727 |  0.73528290 |  | 2.09879875 |
|    614    |  0.01978874  | 0.31638145 |  0.72908401 |  | 2.09617615 |
|    615    |  0.01978874  | 0.31924248 |  0.75483322 |  | 2.14624405 |
|    616    |  0.02002716  | 0.31328201 |  0.73242188 |  | 2.09021568 |
|    617    |  0.01955032  | 0.31518936 |  0.73218346 |  | 2.09879875 |
|    618    |  0.01931190  | 0.31447411 |  0.74458122 |  | 2.11787224 |
|    619    |  0.02074242  | 0.31590462 |  0.73218346 |  | 2.10809708 |
|    620    |  0.02002716  | 0.31399727 |  0.74720383 |  | 2.11524963 |
|    621    |  0.02193451  | 0.32234192 |  0.75125694 |  | 2.14743614 |
|    622    |  0.02074242  | 0.32138824 |  0.72884560 |  | 2.11191177 |
|    623    |  0.02002716  | 0.32138824 |  0.74863434 |  | 2.14648247 |
